广东省,徐闻,110.175020,20.326520
广东省,肇庆,112.465280,23.046900
广东省,端州,112.484610,23.051960
广东省,鼎湖,112.567060,23.158150
广东省,高要,112.458390,23.025810
广东省,四会,112.734040,23.327430
广东省,广宁,112.441120,23.634930
广东省,怀集,112.184540,23.911880
广东省,封开,111.511960,23.424480
广东省,德庆,111.785590,23.143760
广东省,江门,113.081610,22.578650
广东省,江海,113.111030,22.560280
广东省,蓬江,113.078450,22.595140
广东省,新会,113.032310,22.458770
广东省,台山,112.793900,22.251560
广东省,鹤山,112.964360,22.765300
广东省,开平,112.698510,22.376380
广东省,恩平,112.305320,22.182940
广东省,茂名,110.925230,21.663290
广东省,茂南,110.918790,21.641090
广东省,电白,111.016360,21.514280
广东省,高州,110.853380,21.918120
广东省,化州,110.639540,21.663970
广东省,信宜,110.947100,22.354290
广东省,惠州,114.416790,23.110750
广东省,惠城,114.382730,23.083830
广东省,惠阳,114.456460,22.788510
广东省,博罗,114.289730,23.173150
广东省,龙门,114.254860,23.727630
广东省,惠东,114.719990,22.984860
广东省,梅州,116.122640,24.288440
广东省,梅江,116.116990,24.309960
广东省,梅县,116.082450,24.265390
广东省,兴宁,115.731190,24.136500
广东省,大埔,116.695200,24.347920
广东省,丰顺,116.182250,23.739450
广东省,五华,115.776090,23.932540
广东省,平远,115.891120,24.566320
广东省,蕉岭,116.171230,24.658610
广东省,汕尾,115.375140,22.785660
广东省,陆丰,115.644620,22.945110
广东省,海丰,115.323410,22.966570
广东省,陆河,115.659960,23.301480
广东省,河源,114.700650,23.743650
广东省,源城,114.702460,23.734170
广东省,龙川,115.259840,24.100140
广东省,连平,114.488650,24.369560
广东省,东源,114.746250,23.788560
广东省,和平,114.938720,24.442010
广东省,紫金,115.183980,23.635320
广东省,阳江,111.982560,21.858290
广东省,江城,111.955160,21.861820
广东省,阳东,112.006700,21.868290
广东省,阳春,111.791530,22.170300
广东省,阳西,111.617910,21.752290
广东省,清远,113.056150,23.682010
广东省,清城,113.062690,23.697950
广东省,清新,113.016580,23.734740
广东省,英德,113.415050,24.185720
广东省,连州,112.376770,24.779980
广东省,佛冈,113.531720,23.879210
广东省,阳山,112.641320,24.465000
广东省,连山,112.093480,24.570360
广东省,连南,112.286980,24.725400
广东省,东莞,113.751790,23.020670
广东省,中山,113.392600,22.515950
广东省,潮州,116.622960,23.656700
广东省,湘桥,116.628340,23.674410
广东省,潮安,116.678090,23.462440
广东省,饶平,117.003900,23.664120
广东省,揭阳,116.372710,23.549720
广东省,榕城,116.366920,23.524860
广东省,揭东,116.412110,23.566060
广东省,普宁,116.165690,23.297360
广东省,惠来,116.295110,23.033210
广东省,揭西,115.841890,23.431410
广东省,云浮,112.044530,22.915250
广东省,云城,112.043730,22.927970
广东省,云安,112.003240,23.071010
广东省,罗定,111.570040,22.768300
广东省,新兴,112.225360,22.695730
广东省,郁南,111.535360,23.234640
北京市,东城区,116.416370,39.928550
北京市,西城区,116.366110,39.912310
北京市,朝阳区,116.4498,39.927289
北京市,丰台区,116.286160,39.858560
北京市,石景山区,116.222990,39.905690
北京市,海淀区,116.298450,39.959330
北京市,顺义区,116.654770,40.130120
北京市,通州区,116.662852,39.916195
北京市,大兴区,116.341590,39.726840
北京市,房山区,116.142940,39.747880
北京市,门头沟区,116.101460,39.940480
北京市,昌平区,116.231280,40.220770
北京市,平谷区,117.121410,40.140620
北京市,密云区,116.843170,40.376250
北京市,怀柔区,116.631770,40.316000
北京市,延庆区,115.975030,40.456780
上海市,黄浦区,121.484610,31.231620
上海市,徐汇区,121.436870,31.188260
上海市,长宁区,121.423940,31.220240
上海市,静安区,121.455910,31.223520
上海市,普陀区,121.402136,31.255599
上海市,虹口区,121.505150,31.264510
上海市,杨浦区,121.526090,31.259560
上海市,浦东新区,121.544090,31.221140
上海市,闵行区,121.382060,31.113250
上海市,宝山区,121.495973,31.410927
上海市,嘉定区,121.266210,31.374820
上海市,金山区,121.348264,30.74899
上海市,松江区,121.226540,31.032410
上海市,青浦区,121.124260,31.149790
上海市,奉贤区,121.474100,30.918030
上海市,崇明区,121.397300,31.622900
天津市,和平区,117.2147,39.11712
天津市,河东区,117.25228,39.12827
天津市,河西区,117.223360,39.10954
天津市,南开区,117.150110,39.13815
天津市,河北区,117.196740,39.14784
天津市,红桥区,117.151610,39.16734
天津市,滨海新区,117.710710,39.0032
天津市,东丽区,117.314280,39.08652
天津市,西青区,117.007390,39.14111
天津市,津南区,117.357100,38.9375
天津市,北辰区,117.135440,39.22393
天津市,武清区,117.044120,39.38326
天津市,宝坻区,117.309830,39.71755
天津市,宁河区,117.824780,39.33091
天津市,静海区,116.974280,38.94737
天津市,蓟州区,117.408290,40.04577
重庆市,渝中区,106.568600,29.553140
重庆市,万州区,108.408730,30.807900
重庆市,涪陵区,107.387790,29.702390
重庆市,大渡口区,106.482250,29.484080
重庆市,江北区,106.574390,29.606610
重庆市,沙坪坝区,106.457730,29.540980
重庆市,九龙坡区,106.511400,29.502070
重庆市,南岸区,106.562560,29.521680
重庆市,北碚区,106.396280,29.805830
重庆市,綦江区,106.928520,28.964630
重庆市,大足区,105.780170,29.486040
重庆市,渝北区,106.630430,29.717980
重庆市,巴南区,106.540410,29.402680
重庆市,黔江区,108.770790,29.533480
重庆市,长寿区,107.081050,29.857810
重庆市,江津区,106.259360,29.290140
重庆市,合川区,106.276790,29.972880
重庆市,永川区,105.927090,29.356000
重庆市,南川区,107.098960,29.157880
重庆市,璧山区,106.227420,29.592020
重庆市,铜梁区,106.056380,29.844750
重庆市,潼南区,105.839520,30.190540
重庆市,荣昌区,105.594440,29.404850
重庆市,开州区,108.393110,31.160980
重庆市,梁平区,107.802350,30.673730
重庆市,武隆区,107.759930,29.325430
重庆市,城口县,108.664330,31.947670
重庆市,丰都县,107.730850,29.863520
重庆市,垫江县,107.335150,30.326800
重庆市,忠县,108.037670,30.300260
重庆市,云阳县,108.696980,30.930630
重庆市,奉节县,109.464060,31.018460
重庆市,巫山县,109.878800,31.074620
重庆市,巫溪县,109.570160,31.398600
重庆市,石柱土家族自治县,108.114150,29.999680
重庆市,秀山土家族苗族自治县,109.007140,28.448320
重庆市,酉阳土家族苗族自治县,108.767780,28.841260
重庆市,彭水苗族土家族自治县,108.165550,29.293760
云南省,昆明,102.73,25.04
云南省,富民,102.48,25.21
云南省,晋宁,102.58,24.68
云南省,呈贡,102.79,24.9
云南省,安宁,102.44,24.95
云南省,昭通,103.7,29.32
云南省,永善,103.63,28.22
云南省,大关,103.91,27.74
云南省,彝良,104.06,27.61
云南省,鲁甸,103.54,27.21
云南省,绥江,103.97,28.58
云南省,盐津,104.28,28.08
云南省,威信,105.05,27.85
云南省,镇雄,104.86,27.42
云南省,巧家,102.92,26.9
云南省,永富,104.38,28.62
云南省,曲靖,103.79,25.51
云南省,宣威,104.09,26.24
云南省,富源,104.24,25.67
云南省,师宗,103.97,24.85
云南省,嵩明,103.03,25.35
云南省,会泽,103.27,26.41
云南省,沽益,103.82,25.62
云南省,罗平,104.3,24.88
云南省,陆良,104.64,25.04
云南省,宜良,103.12,24.9
云南省,马龙,103.61,25.41
云南省,路南,103.24,24.77
云南省,寻甸,103.25,25.56
云南省,玉溪,102.52,24.35
云南省,华宁,102.93,24.26
云南省,通海,102.75,24.09
云南省,澄江,102.91,24.68
云南省,江川,102.73,24.27
云南省,易门,102.15,24.67
云南省,元江,102,23.59
云南省,新平,101.98,24.06
云南省,峨山,102.38,24.16
云南省,思茅,101,22.79
云南省,普洱,101.03,23.07
云南省,镇沅,100.88,23.9
云南省,景东,100.82,24.42
云南省,景谷,100.71,23.5
云南省,黑江,101.71,23.4
云南省,澜沦,99.97,22.55
云南省,西盟,99.47,22.73
云南省,江城,101.88,22.58
云南省,孟连,99.55,22.32
云南省,临沦,100.09,23.88
云南省,云县,100.12,24.44
云南省,镇康,99.02,23.92
云南省,永德,99.25,24.03
云南省,凤庆,99.92,24.58
云南省,双江,99.85,23.45
云南省,沧源,99.24,23.15
云南省,耿马,99.41,23.56
云南省,保由,99.18,25.12
云南省,施甸,99.15,24.69
云南省,腾冲,98.51,25.01
云南省,昌宁,99.61,24.82
云南省,龙陵,98.7,24.58
云南省,丽江,100.25,26.86
云南省,华坪,101.24,26.63
云南省,永胜,100.76,26.71
云南省,宁蒗,100.82,27.29
云南省,文山,104.24,23.37
云南省,广南,105.09,24.05
云南省,西畴,104.68,23.42
云南省,麻栗坡,104.71,23.12
云南省,马关,104.4,23.01
云南省,丘北,104.19,24.03
云南省,砚山,104.35,23.62
云南省,富宁,105.6,23.62
云南省,个旧,102.43,23.35
云南省,弥勒,103.43,24.41
云南省,蒙自,103.41,23.36
云南省,元阳,102.81,23.17
云南省,红河,102.42,23.35
云南省,石屏,102.48,23.73
云南省,泸西,103.76,24.52
云南省,金平,103.24,22.77
云南省,开远,103.23,23.7
云南省,绿春,102.42,23.01
云南省,建水,102.79,23.64
云南省,河口,103.98,22.52
云南省,屏边,103.67,22.68
云南省,景淇,100.79,22
云南省,勐海,100.5,21.95
云南省,勐腊,101.56,21.48
云南省,楚雄,101.54,25.01
云南省,元谋,101.85,25.7
云南省,武定,102.36,25.55
云南省,禄丰,102.08,25.15
云南省,南华,101.26,25.21
云南省,大姚,101.34,25.73
云南省,永仁,101.7,26.07
云南省,禄劝,102.45,25.58
云南省,牟定,101.58,25.32
云南省,双柏,101.67,24.68
云南省,姚安,101.24,25.4
云南省,下关,100.24,25.45
云南省,剑川,99.88,26.53
云南省,洱源,99.94,26.1
云南省,宾川,100.55,25.82
云南省,弥渡,100.52,25.34
云南省,永平,99.52,25.45
云南省,鹤庆,100.18,26.55
云南省,大理,100.19,25.69
云南省,漾濞,99.98,25.68
云南省,云龙,99.39,25.9
云南省,祥云,100.56,25.48
云南省,巍山,100.33,25.23
云南省,南涧,100.51,25.04
云南省,潞西,98.6,24.41
云南省,陇川,97.96,24.33
云南省,盈江,97.93,24.69
云南省,畹町,98.08,24.08
云南省,瑞丽,97.83,24
云南省,梁河,98.3,24.78
云南省,泸水,98.82,25.97
云南省,碧江,98.95,26.55
云南省,福贡,98.92,26.89
云南省,兰坪,99.29,26.49
云南省,贡山,98.65,27.73
云南省,中甸,99.72,27.78
云南省,德钦,98.93,28.49
云南省,维西,99.27,27.15
内蒙古自治区,呼和浩特,111.65,40.82
内蒙古自治区,上默特左旗,111.13,40.72
内蒙古自治区,托克托,111.15,40.28
内蒙古自治区,包头,110,40.58
内蒙古自治区,上默特右旗,110.52,40.55
内蒙古自治区,固阳,110.03,41.03
内蒙古自治区,乌海,106.82,39.67
内蒙古自治区,集宁,113.08,41.03
内蒙古自治区,兴和,113.97,40.88
内蒙古自治区,清水河,111.65,39.92
内蒙古自治区,武川,111.42,41.12
内蒙古自治区,卓资,112.52,40.93
内蒙古自治区,商都,113.53,41.58
内蒙古自治区,丰镇,113.15,40.45
内蒙古自治区,凉城,112.48,40.52
内蒙古自治区,和林格尔,111.8,40.4
内蒙古自治区,化德,114,41.9
内蒙古自治区,四子王旗,111.68,41.37
内蒙古自治区,二连浩特,111.96,43.65
内蒙古自治区,阿巴哈纳尔旗,116.08,43.95
内蒙古自治区,多伦,116.48,42.18
内蒙古自治区,阿巴嘎旗,114.97,44.03
内蒙古自治区,西乌珠穆沁旗,117.58,44.6
内蒙古自治区,东乌珠穆沁旗,116.97,45.53
内蒙古自治区,苏尼特左旗,113.7,43.85
内蒙古自治区,苏尼特右旗,112.95,42.47
内蒙古自治区,太仆寺旗,115.3,41.9
内蒙古自治区,正镶白旗,115,42.32
内蒙古自治区,正蓝旗,116.02,42.25
内蒙古自治区,镶黄旗,113.83,42.25
内蒙古自治区,海拉尔,119.73,29.22
内蒙古自治区,满洲里,117.47,49.58
内蒙古自治区,陈巴尔虎旗,119.45,49.33
内蒙古自治区,额尔古纳右旗,120.08,50.45
内蒙古自治区,额尔古纳左旗,121.52,50.8
内蒙古自治区,喜桂图旗,120.73,49.3
内蒙古自治区,阿荣旗,123.5,48.13
内蒙古自治区,布特哈旗,122.78,47.98
内蒙古自治区,新巴尔虎左旗,116.82,48.67
内蒙古自治区,新巴尔虎右旗,118.23,48.22
内蒙古自治区,鄂伦春自治旗,123.7,50.58
内蒙古自治区,通辽,122.28,43.63
内蒙古自治区,开鲁,121.32,43.62
内蒙古自治区,库伦旗,121.75,42.72
内蒙古自治区,奈曼旗,120.65,42.85
内蒙古自治区,扎鲁特旗,120.87,44.55
内蒙古自治区,赤峰,118.87,42.28
内蒙古自治区,宁城,119.32,41.62
内蒙古自治区,林西,118.02,43.62
内蒙古自治区,喀喇沁旗,118.67,41.95
内蒙古自治区,敖汉旗,119.87,42.3
内蒙古自治区,翁牛特旗,119,42.97
内蒙古自治区,巴林右旗,118.65,43.52
内蒙古自治区,巴林左旗,119.35,43.98
内蒙古自治区,阿鲁科尔沁旗,120.05,43.97
内蒙古自治区,克什克腾旗,117.48,43.28
内蒙古自治区,伊克昭盟,110,39.83
内蒙古自治区,东胜县,110,39.83
内蒙古自治区,准格尔旗,111.13,39.68
内蒙古自治区,乌审旗,109.03,38.38
内蒙古自治区,伊金霍洛旗,109.77,39.25
内蒙古自治区,鄂托克旗,107.97,39.12
内蒙古自治区,鄂托克前旗,107.43,38.18
内蒙古自治区,杭锦旗,108.7,39.83
内蒙古自治区,达拉特旗,110.02,40.42
内蒙古自治区,临河,107.37,40.78
内蒙古自治区,五原,108.28,41.12
内蒙古自治区,磴口,106.98,40.33
内蒙古自治区,杭锦后旗,107.12,40.88
内蒙古自治区,乌拉特中旗,108.52,41.55
内蒙古自治区,乌拉特前旗,108.65,40.75
内蒙古自治区,乌拉特后旗,108.52,40.88
内蒙古自治区,阿拉善左旗,105.68,38.85
内蒙古自治区,阿拉善右旗,101.68,39.2
内蒙古自治区,额济纳旗,100.88,41.9
内蒙古自治区,乌兰浩特,122.08,46.07
内蒙古自治区,突泉,121.5,45.4
吉林省,长春,125.35,43.88
吉林省,吉林,126.57,43.87
吉林省,农安,125.15,44.45
吉林省,德惠,125.68,44.52
吉林省,榆树,126.55,44.83
吉林省,九台,126.83,44.15
吉林省,双阳,125.68,43.53
吉林省,永吉,126.57,43.87
吉林省,舒兰,126.97,44.4
吉林省,蛟河,127.33,43.75
吉林省,桦甸,126.72,42.97
吉林省,磐石,126.03,42.93
吉林省,延吉,129.52,42.93
吉林省,汪清,129.75,43.32
吉林省,珲春,130.35,42.85
吉林省,图们,129.83,42.98
吉林省,和龙,129,42.52
吉林省,安图,128.3,42.58
吉林省,敦化,128.18,43.35
吉林省,通化,125.92,41.49
吉林省,柳河,125.7,40.88
吉林省,海龙,125.65,42.53
吉林省,辉南,126.03,42.68
吉林省,靖宇,126.8,42.38
吉林省,浑江,126.4,41.97
吉林省,抚松,127.27,42.33
吉林省,集安,126.17,41.15
吉林省,长白,128.17,41.43
吉林省,四平,124.37,43.17
吉林省,梨树,124.33,43.32
吉林省,怀德,124.82,43.5
吉林省,伊通,125.32,43.33
吉林省,辽源,125.15,42.97
吉林省,东丰,125.5,42.68
吉林省,双辽,123.5,43.52
吉林省,白城,122.82,45.63
吉林省,大安,124.18,45.5
吉林省,扶余,124.82,45.2
吉林省,乾安,124.02,45
吉林省,长岭,123.97,44.3
吉林省,通榆,123.13,44.82
吉林省,洮安,122.75,45.35
四川省,成都,104.06,30.67
四川省,金堂,104.32,30.88
四川省,双流,104.94,30.57
四川省,蒲江,103.29,30.2
四川省,郫县,103.86,30.8
四川省,新都,104.13,30.82
四川省,来易,102.15,26.9
四川省,盐边,101.56,26.9
四川省,温江,103.81,30.97
四川省,灌县,103.61,31.04
四川省,彭县,103.94,30.99
四川省,什邡,104.16,31.13
四川省,广汉,104.25,30.99
四川省,新津,103.78,30.42
四川省,邛崃,103.47,30.42
四川省,大邑,103.53,30.58
四川省,崇庆,103.69,30.63
四川省,绵阳,104.73,31.48
四川省,江油,104.7,31.8
四川省,青川,105.21,32.59
四川省,平武,104.52,32.42
四川省,光元,105.86,32.44
四川省,旺苍,106.33,32.25
四川省,剑阁,105.45,32.03
四川省,梓潼,105.16,31.64
四川省,三台,105.06,31.1
四川省,盐亭,105.35,31.23
四川省,射洪,105.31,30.9
四川省,遂宁,105.58,30.52
四川省,蓬溪,105.74,30.78
四川省,中江,104.68,31.06
四川省,德阳,104.37,31.13
四川省,绵竹,104.19,31.32
四川省,安县,104.41,31.64
四川省,北川,104.44,31.89
四川省,内江,105.04,29.59
四川省,乐至,105.02,30.3
四川省,安岳,105.3,30.12
四川省,威远,104.7,29.57
四川省,资中,104.85,29.81
四川省,资阳,104.6,30.19
四川省,简阳,104.53,30.38
四川省,隆昌,105.25,29.64
四川省,宜宾,104.56,29.77
四川省,富顺,104.97,29.24
四川省,南溪,104.96,28.87
四川省,江安,105.06,28.71
四川省,纳溪,105.38,28.77
四川省,泸县,105.46,28.96
四川省,合江,105.78,28.79
四川省,泸州,105.39,28.91
四川省,古蔺,105.79,28.03
四川省,叙水,105.44,28.19
四川省,长宁,104.91,28.6
四川省,兴文,105.06,28.36
四川省,琪县,104.81,28.38
四川省,高县,104.52,28.4
四川省,筠连,104.53,28.16
四川省,屏由,104.15,28.68
四川省,乐由,103.73,29.59
四川省,夹江,103.59,29.75
四川省,洪雅,103.38,29.95
四川省,丹棱,103.53,30.04
四川省,青神,103.81,29.86
四川省,眉由,103.81,30.05
四川省,彭由,103.83,30.22
四川省,井研,104.06,29.67
四川省,仁寿,104.09,30
四川省,犍为,103.93,29.21
四川省,沐川,103.98,28.96
四川省,娥眉,103.5,29.62
四川省,马边,103.53,28.87
四川省,峨边,103.25,29.23
四川省,金口,103.13,29.24
四川省,涪陵,107.36,29.7
四川省,垫江,107.34,30.36
四川省,丰都,107.7,29.89
四川省,石柱,108.13,29.98
四川省,秀山,108.97,28.47
四川省,西阳,108.75,28.85
四川省,黔江,108.81,29.53
四川省,彭水,108.19,29.29
四川省,武隆,108.72,29.29
四川省,南川,107.13,29.15
四川省,万县,108.35,30.83
四川省,开县,108.39,31.23
四川省,城口,108.67,31.98
四川省,巫溪,109.6,31.42
四川省,巫山,109.86,31.1
四川省,奉节,109.52,31.06
四川省,云阳,108.89,30.99
四川省,忠县,108.03,30.33
四川省,梁平,107.78,30.66
四川省,南允,106.06,30.8
四川省,苍溪,105.96,31.75
四川省,阆中,105.97,31.75
四川省,仪陇,106.38,31.52
四川省,南部,106.03,31.34
四川省,西允,105.84,31.01
四川省,营山,106.57,31.07
四川省,蓬安,106.44,31.04
四川省,广安,106.61,30.48
四川省,岳池,106.43,30.55
四川省,武胜,106.3,30.38
四川省,华云,106.74,30.41
四川省,达县,107.49,31.23
四川省,万源,108.06,32.07
四川省,宜汉,107.71,31.39
四川省,开江,107.87,31.1
四川省,邻水,106.91,30.36
四川省,大竹,107.21,30.75
四川省,渠县,106.94,30.85
四川省,南江,106.83,32.36
四川省,巴中,106.73,31.86
四川省,平昌,107.11,31.59
四川省,通江,108.24,31.95
四川省,百沙,108.18,32
四川省,雅安,102.97,29.97
四川省,芦山,102.91,30.17
四川省,名山,103.06,30.09
四川省,荣经,102.81,29.79
四川省,汉源,102.66,29.4
四川省,石棉,102.38,29.21
四川省,天全,102.78,30.09
四川省,宝兴,102.84,30.36
四川省,马尔康,102.22,31.92
四川省,红原,102.55,31.79
四川省,阿坝,101.72,31.93
四川省,若尔盖,102.94,33.62
四川省,黑水,102.95,32.06
四川省,松潘,103.61,32.64
四川省,南坪,104.19,33.23
四川省,汶川,103.61,31.46
四川省,理县,103.16,31.42
四川省,小金,102.34,30.97
四川省,金川,102.03,31.48
四川省,壤塘,100.97,32.3
四川省,茂汶,103.89,31.67
四川省,康定,101.95,30.04
四川省,炉霍,100.65,31.38
四川省,甘孜,99.96,31.64
四川省,新龙,100.28,30.96
四川省,白玉,98.83,32.23
四川省,德格,98.57,31.81
四川省,石渠,98.06,33.01
四川省,色达,100.35,32.3
四川省,泸定,102.25,29.92
四川省,丹巴,101.87,30.85
四川省,九龙,101.53,29.01
四川省,雅江,101,30.03
四川省,道孚,101.14,30.99
四川省,理塘,100.28,30.03
四川省,乡城,99.78,28.93
四川省,稻城,100.31,29.04
四川省,巴塘,99,30
四川省,得荣,99.25,28.71
四川省,西昌,102.29,27.92
四川省,昭觉,102.83,28.03
四川省,甘洛,102.74,28.96
四川省,雷波,103.62,28.21
四川省,宁南,102.76,27.07
四川省,会东,102.55,26.74
四川省,会理,102.21,26.67
四川省,德昌,102.15,27.4
四川省,美姑,103.14,28.33
四川省,金阳,103.22,27.73
四川省,布拖,102.8,27.7
四川省,普格,102.52,27.38
四川省,喜德,102.42,28.33
四川省,越西,102.49,28.66
四川省,盐源,101.51,27.42
四川省,冕宁,102.15,28.58
四川省,木里,101.25,27.9
天津市,天津,117.2,39.13
天津市,宁河,117.83,39.33
天津市,静海,116.92,38.93
天津市,蓟县,117.4,40.05
天津市,宝坻,117.3,39.75
天津市,武清,117.05,39.4
宁夏回族自治区,银川,106.27,38.47
宁夏回族自治区,永宁,106.24,38.28
宁夏回族自治区,贺兰,106.35,38.55
宁夏回族自治区,石嘴山,106.39,39.04
宁夏回族自治区,平罗,106.54,38.91
宁夏回族自治区,陶乐,106.69,38.82
宁夏回族自治区,吴忠,106.21,37.99
宁夏回族自治区,同心,105.94,36.97
宁夏回族自治区,灵武,106.34,38.1
宁夏回族自治区,中宁,105.66,37.48
宁夏回族自治区,盐池,107.41,37.78
宁夏回族自治区,中卫,105.18,37.51
宁夏回族自治区,青铜峡,106.07,38.02
宁夏回族自治区,固原,106.28,36.01
宁夏回族自治区,西吉,105.7,35.97
宁夏回族自治区,泾源,106.33,35.5
宁夏回族自治区,海原,105.64,36.56
宁夏回族自治区,隆德,106.11,35.63
安徽省,合肥,117.27,31.86
安徽省,长丰,117.16,32.47
安徽省,淮南,116.98,32.62
安徽省,凤台,116.71,32.68
安徽省,淮北,116.77,33.97
安徽省,濉溪,116.76,33.92
安徽省,芜湖,118.38,31.33
安徽省,铜陵,117.82,30.93
安徽省,蚌埠,117.34,32.93
安徽省,马鞍山,118.48,31.56
安徽省,安庆,117.03,30.52
安徽省,宿州,116.97,33.63
安徽省,宿县,116.97,33.63
安徽省,砀山,116.34,34.42
安徽省,萧县,116.93,34.19
安徽省,吴壁,117.55,33.55
安徽省,泗县,117.89,33.49
安徽省,五河,117.87,33.14
安徽省,固镇,117.32,33.33
安徽省,怀远,117.19,32.95
安徽省,滁州,118.31,32.33
安徽省,嘉山,117.98,32.78
安徽省,天长,119,32.68
安徽省,来安,118.44,32.44
安徽省,全椒,118.27,32.1
安徽省,定远,117.68,32.52
安徽省,凤阳,117.4,32.86
安徽省,巢湖,117.87,31.62
安徽省,巢县,117.87,31.62
安徽省,肥东,117.47,31.89
安徽省,含山,118.11,31.7
安徽省,和县,118.37,31.7
安徽省,无为,117.75,31.3
安徽省,卢江,117.29,31.23
安徽省,宣城,118.73,31.95
安徽省,当涂,118.49,31.55
安徽省,郎溪,119.17,31.14
安徽省,广德,119.41,30.89
安徽省,泾县,118.41,30.68
安徽省,南陵,118.32,30.91
安徽省,繁昌,118.21,31.07
安徽省,宁国,118.95,30.62
安徽省,青阳,117.84,30.64
安徽省,屯溪,118.31,29.72
安徽省,休宁,118.19,29.81
安徽省,旌得,118.53,30.28
安徽省,绩溪,118.57,30.07
安徽省,歙县,118.44,29.88
安徽省,祁门,117.7,29.86
安徽省,黟县,117.92,29.93
安徽省,太平,118.13,30.28
安徽省,石台,117.48,30.19
安徽省,桐城,116.94,31.04
安徽省,纵阳,117.21,30.69
安徽省,怀宁,116.63,30.41
安徽省,望江,116.69,30.12
安徽省,宿松,116.13,30.15
安徽省,太湖,116.27,30.42
安徽省,岳西,116.36,30.84
安徽省,潜山,116.53,30.62
安徽省,东至,116.99,30.08
安徽省,贵池,117.48,30.66
安徽省,六安,116.49,31.73
安徽省,霍丘,116.27,32.32
安徽省,寿县,116.78,32.57
安徽省,肥西,117.15,31.7
安徽省,舒城,116.94,31.45
安徽省,霍山,116.32,31.38
安徽省,金寨,115.87,31.67
安徽省,阜阳,115.81,32.89
安徽省,毫县,116.76,33.86
安徽省,涡阳,116.21,33.49
安徽省,蒙城,116.55,33.25
安徽省,利辛,116.19,33.12
安徽省,颖上,116.26,32.62
安徽省,阜南,115.6,32.63
安徽省,临泉,115.24,33.06
安徽省,界首,115.34,33.24
安徽省,太和,115.61,33.16
山东省,济南,117,36.65
山东省,历城,117.07,36.69
山东省,长清,116.73,36.55
山东省,章丘,117.53,36.72
山东省,青岛,120.33,36.07
山东省,崂山,120.42,36.15
山东省,胶南,119.97,35.88
山东省,即墨,120.45,36.38
山东省,胶县,120,36.28
山东省,淄博,118.05,36.78
山东省,枣庄,117.57,34.86
山东省,滕县,117.17,35.09
山东省,东营,118.49,37.46
山东省,垦利,118.54,37.59
山东省,利津,118.25,37.49
山东省,德州,116.29,37.45
山东省,宁津,116.8,37.64
山东省,乐陵,117.22,37.74
山东省,商河,117.15,37.31
山东省,济阳,117.2,36.97
山东省,禹城,116.66,36.95
山东省,夏津,116,36.95
山东省,陵县,116.58,37.34
山东省,庆云,117.37,37.37
山东省,临邑,116.86,37.2
山东省,齐河,116.76,36.79
山东省,平原,116.44,37.16
山东省,武城,116.08,37.2
山东省,滨州,118.03,37.36
山东省,滨县,117.97,37.47
山东省,广饶,118.41,37.04
山东省,桓台,118.12,36.95
山东省,邹平,117.75,36.89
山东省,阳信,117.58,37.65
山东省,沾化,118.14,37.7
山东省,博兴,118.12,37.12
山东省,高青,117.66,37.18
山东省,惠民,117.31,37.49
山东省,无棣,117.58,37.73
山东省,潍坊,119.1,36.62
